tweet_id,text,user,location,date
1354231204099186690,Really proud of #EPSB - our admin. &amp; Trustees for continuing to be so transparent in how COVID-19 is affecting our… https://t.co/XyZ1pOXuy1,TrishEstabrooks,"Edmonton, AB",2012-08-31 02:55:07
1354231195010269186,"@Holly_Lanier1 @GaDPH Let me correct my tweet above. On 1/25/21, the allocation of Covid vaccines increased 190,575… https://t.co/IiKPRupwoE",Gary_H_W_Smith,"GA and NYS (birthplace), USA",2020-04-01 19:08:09
1354231193743495170,Taiwan pushes virtual care amid COVID https://t.co/l4CWJO8cYx via @YouTube,EvadoCEO,Melbourne,2009-05-20 03:17:47
1354231184507736066,prohibiting DHS from enforcing mandatory vaccinations in a public health emergency for COVID-19. I do not support t… https://t.co/tcZCwJkPD2,RepMyers,"Milwaukee, WI",2019-01-06 03:18:37
1354231183266164740,"D-list celebrities flouting Covid 19 rules again. Not a good look, @hgtv. Tired of your “celebrities” doing whateve… https://t.co/OPhb2tVTYK",chrissyfern,,2014-09-05 22:54:23
1354231177457106946,Dr. Ashish Jha on the COVID-19 Variants and Troubled Vaccine Rollout | W... https://t.co/ix2bZVrR7x via @YouTube,plattonian,"Fort Worth, TX",2009-07-05 23:55:54
1354231175800184836,UK Variant Spreading in the US as COVID Mutations Raise Stakes https://t.co/MrL5G9yfnL https://t.co/sGdN30DOnX,DoctorsBizNet,"Los Angeles, CA",2014-06-26 20:37:06
1354231166086246405,NBA TV's Sekou Smith Dead at 48 After COVID Battle https://t.co/BwWO3VN2jS @tmz #tmz #entertainment https://t.co/y95jaBlFcB,popcultureshow,,2020-03-28 21:02:10
1354231150793940994,@BHHSRealEstate #home buyers &amp; sellers will not be using your #RealEstate services as you contribute to unethical s… https://t.co/IpWrpXfXhe,sunbeanz,ON EARTH,2011-03-12 19:00:02
1354231148445106179,"How can leaders best support employees &amp; continue to build culture in 2021? Ruby CEO, Kate Winkler, joins a panel o… https://t.co/ha4qgHxgqQ",CallRuby,"Portland, OR",2009-06-04 06:56:19
1354231147723706368,"President Andrés Manuel López Obrador has played down the pandemic, and many Mexicans wonder if his own illness wil… https://t.co/FJr3yswaq7",Alex33536295,,2020-10-19 02:14:05
1354231146964537348,"Jan 17
F Picardo Press Release Twit:

COVID-19 deaths increased: 43 https://t.co/Bh3E7H0DTv",AWatson47,"West Midlands, England, U.K.",2012-06-14 22:50:46
1354231140371079168,"Gibraltar had its first Covid death in mid-November. Pfizer vaccinations began early January. Now 69 dead.

I'm not… https://t.co/uZufbOwRAv",JeffWellsRigInt,,2012-05-11 02:20:42
1354231133450481668,"It's been a year since the first covid case in Canada eh?

Time flies when you're NOT having fun!

@KirstiinJFM… https://t.co/59qb51TVFQ",VirginRadioYYC,Best city in the world... YYC,2010-06-29 23:53:26
1354231130657091585,My uncle on the phone talking about his COVID conspiracy theories https://t.co/Zam5L8WEbh,DameDiggity,"Georgia, USA",2019-11-08 22:31:24
1354231122998272002,"27% of teachers are considering leaving the profession because of Covid. 

Headlines like this are irresponsible an… https://t.co/WVyygI6iz0",appodlachia,Appalachia,2019-07-19 13:43:29
1354231107915571201,"Tighter COVID-19 measures are being enforced in Manchester for the next two weeks, to control the rapid spread of t… https://t.co/uGVl7ADb9s",JISNews,Jamaica,2011-06-17 18:59:17
1354231107118534656,USA: San Diego zoo gorillas to get covid-19 vaccine after an outbreak there | NYPost | Jan 26 2021… https://t.co/cBvAyyNj0K,neurosocialself,KJH | Sydney | Australia,2015-01-31 12:35:32
1354231098461597697,The wealthy Vancouver couple accused of flying to a remote Yukon town to get vaccinated against COVID-19 won’t be a… https://t.co/I8KGEXdL9r,CityNewsVAN,"Vancouver, British Columbia",2009-01-02 16:04:00
1354231098369306628,The wealthy Vancouver couple accused of flying to a remote Yukon town to get vaccinated against COVID-19 won’t be a… https://t.co/5ERumsvE2C,NEWS1130,Vancouver,2009-09-02 21:25:55
1354231093038362625,The latest pod is up now! @wendywild @BroadwayJaki #Inauguration2021 #biden #covid #ExecutiveOrder #coronavirus https://t.co/JVx93VfMEf,giveourtake,,2020-08-17 19:31:54
1354231080862289921,Btw I got my first covid vaccine today xxxxxxxxx https://t.co/R7mvVEeF7F,Hale_Fail,"London, England",2010-09-05 16:20:06
1354231066261909505,me to my mom n my brother when my dad tested positive for covid https://t.co/WLxeq5joJp,YordiAGC,New York | 19 | ♐️,2014-07-09 05:58:37
1354231066219962368,Biden says US to buy 200 million more COVID vaccine doses - https://t.co/tBfSTSEADM https://t.co/M5Mt55T4Vf,my234Radio,"UK, USA, Jamaica and Nigeria",2013-07-17 16:30:59
1354231061321015296,"@TimesLIVE Commission of inquiry, cyclone, Cyril, COVID and yoll thought it would be useful to tell us about… https://t.co/zjeDt0FTzr",Yhu_Abelungu,South Africa,2019-09-23 14:35:40
1354231060507357189,Biden says US to buy 200 million more COVID vaccine doses - https://t.co/9lYX8dxmtY https://t.co/QiPdKQp4Yz,djokaymegamixer,"Lagos, Nigeria",2010-03-20 02:42:11
1354231053527904259,USA: San Diego zoo gorillas to get covid-19 vaccine after an outbreak there | NYPost | Jan 26 2021… https://t.co/yhYD8qasrv,redball2,K J Hyett | Sydney | Australia,2010-08-22 02:46:55
1354231048654053376,January 26 COVID-19 Test Results and Vaccinations; January Now Deadliest Month https://t.co/WxE2uugqMv https://t.co/WYtsgA2WRr,calculatedrisk,United States,2009-02-24 23:06:27
1354231042459230209,Covid hair don’t care #COVIDHAIR #DontCare #selfie #fitness #FitnessMotivation #BlueEyes #spacebuns #tuesdayvibe https://t.co/7NG1ZS1s3U,KatSandra_369,"Toronto, Ontario",2009-06-10 00:20:29
1354231024373346305,"Update 01/26/2021 
IDPH Covid-19 
New cases: 884
Total cases:  314,421
Individuals tested:  11,693
Additional death… https://t.co/dbYsH2lnRa",WesBreckenridge,"Newton, IA",2015-09-25 22:42:40
1354231014680391683,"#nycmayor Election 2021 amid COVID: @AndrewYang is standing, @RayForMayor with the killer Zoom setup https://t.co/HPqkllkITE",byTaidgh,"New York, NY",2016-04-09 14:58:30
1354231007382302720,"First tweet gotta make it count. Anyone's nan want a day out in covid, Is a fan of jigsaws and wallpapering as I ha… https://t.co/8O81feXlaZ",rez1991,"Gildersome, England",2011-10-05 15:57:50
1354230995097186308,"That NY Covid must be the worst of them all.....you catch it in NY, your government wants that Covid death for futu… https://t.co/EJTCUGa4mh",scleatherneck,The Palmetto State ,2013-03-27 07:46:36
1354230994899877890,@MattWolfAB @CupeAB Remember when @MattWolfAB mocked people who wanted to stop the spread of Covid (including docto… https://t.co/fOLQOS2VZC,SnowmanYeg,,2021-01-18 16:15:32
1354230982354890752,"@DaveChappelle I'm praying for you.
Dave Chappelle tests positive for COVID-19 https://t.co/Qq9MkP4zCl via @Yahoo",_msjad,,2013-01-31 23:14:55
1354230959806279682,I really feel like a recluse with the covid-19 precautions. It’s weird. https://t.co/GDtCA5XUl3,MiujizaMilagro,Freedom Side,2013-01-27 01:37:52
1354230956190789633,@AllTransLivesM1 I got my second Covid vaccine today and the immune response just kicked in https://t.co/sH7W3sQ84D,JenniferBair17,"New York, USA",2020-04-19 11:49:14
1354230931712856066,"UK worse than US, COVID-19. https://t.co/1v5IeZl2EP via @YouTube",chiriac_mihai,,2012-05-31 19:51:14
1354230917062131712,"Essential workers, disability advocates fear being left out as California shifts to age-based COVID-19 vaccine prio… https://t.co/wOok4Ds0lT",globalissuesweb,"Greater Portland, Oregon, USA",2009-08-12 18:07:19
1354230905938743299,"26 charges laid against York Region retailers, customers for COVID-19 violations https://t.co/tq5HrIm1pN https://t.co/loh8ygadll",newmarkettoday,"Newmarket, Ontario",2018-07-30 18:23:40
1354230904353415169,"#COVID19 is becoming more genetically diverse, &amp; #health officials say the high rate of new cases is the main reaso… https://t.co/IZNZnjmk8p",ReachMD,"Fort Washington, PA",2008-09-24 20:54:51
1354230899513171968,"🦠 COVID-19 CASE DATA FOR TUESDAY:

🧪 New Carbon cases: 46 (4,196 total)
🙏 New Carbon deaths: 2 (120 total)
⛔ New Ca… https://t.co/CCUAUTKV1V",RepHeffleyPA,"Carbon County, PA",2016-05-23 15:31:02
1354230895977312258,"PCR Lab Visit: Whistleblowers Kevin McKernan, Bobby Malhotra Explain Why COVID Tests are ""Garbage"" @ https://t.co/BXMHtJIK8X",KarinaRa1776,"Massachusetts, USA",2019-12-05 15:47:44
1354230894253404162,“New Zealand’s response to COVID-19: implications for managing future biosecurity threats.” Hear Prof Michael Baker… https://t.co/6LFsfWNzX0,OtagoNSS,St Margaret's College,2020-01-09 23:12:07
1354230892881989638,#F1: Mercedes AMG F1 boss Christian Toto Wolff contracted Covid-19 in January 2021 - Lewis Hamilton 2021 Formula On… https://t.co/uJINb8fnnQ,F1SA,UK,2009-01-08 10:15:15
1354230886858780676,"圖片來源：https://t.co/H0uCGulIXx
USA, WHO, UN, EU, facebook, and twitter are controlled by China. That's why many peopl… https://t.co/MqQ5DsR4Xc",lee_shunwei,"Hsinchu City, Taiwan",2018-03-09 10:41:34
1354230864482168837,Covid-19: Northland community case's close contacts return negative results https://t.co/G6D32qNvVp https://t.co/uqYCB7h0Vy,MSNNZ,New Zealand,2010-09-26 21:55:37
1354230862041198593,COVID Pfizer 2nd Dose Immunizations Begin January 27.  1st Doses Administered Mornings Only Until Lot Fills.… https://t.co/tvlAXhd0OU,SouthLakeTablet,"Florida, USA",2017-03-24 02:14:30
1354230861005283329,Biden administration to ramp up COVID-19 vaccine distribution https://t.co/jZAMU3A7u2 https://t.co/bBtr1hHv5i,alaturkanews,"Los Angeles, CA",2012-09-29 19:04:08
1354230853753298944,"Winston, an elderly silverback gorilla at the San Diego Zoo Safari Park in California, has recovered from Covid-19.… https://t.co/nmGiQSQhvT",Freelan92111529,,2020-12-03 11:23:47
1354230851056201729,"Cozy day baking, taking covid naps, doing homework, feelin as comfy as someone in this position could be 🧚‍♀️ I’ve… https://t.co/gfuxVQ0ozG",ladytheremin,paypal.me/umastheremin,2019-08-24 18:09:39
1354230793116258305,@SaraGonzalesTX Been a year of covid the man who said no masks...then Masks...now for goodness sake 2 MASKS!! What’… https://t.co/arttUqyMki,JodyFra88777071,,2021-01-16 00:53:10
1354230776024485892,New up and coming designer please check me out going through different situations due to covid 19 https://t.co/RrejhjUhmG,KShort26,,2021-01-27 00:37:20
1354230775877660672,"So on TikTok there’s a trend for people that have gotten the covid vaccine and 🥺🥺

Going through my camera roll pre… https://t.co/4sis3v4Zzh",_RiotKaren,🏳️‍🌈,2011-06-07 21:10:00
1354230764896976897,Resume inflation and tech CEO smarm feels like a natural progression from high school grade-grubbing and college ap… https://t.co/nvr53PflhW,ApocalypticaNow,"Philadelphia, PA",2014-01-18 05:35:46
1354230749591785472,"Simple photo shows extent of virus horor - 
There’s been a lot of big numbers during the COVID-19 crisis, so they m… https://t.co/DuCPk4bZRI",iWeller_health,,2012-07-31 17:55:29
1354230743711567872,"@laurenboebert Former President Trump is an idiot, Liar, Grifter, Idiot, Racist, Rapist, Liar, Loser, Wannabe dicta… https://t.co/uyK7kgM277",YippySkippy46,,2014-08-13 15:51:44
1354230735067086851,"CBC News: The National  | COVID-19 in Canada, one year later | Jan. 25, ... https://t.co/aJCRxjpgmz via @YouTube",GunamSean,,2020-12-27 16:50:53
1354230714305105923,Even before COVID I was missing hearing these old slow sounding gospel songs in church! Ones that make you rock bac… https://t.co/JkZ04zTQqA,somethingwithin,,2009-01-19 02:17:21
1354230706361262082,"We lift our prayers up for Senator Leahy, those fighting Covid, and those who need strength, comfort, and peace. https://t.co/fR5dV8n44V",Come_Oon_Man,United States of America,2017-10-28 11:18:22
1354230698341773316,"@caitlindelander as someone who’s had covid before, shut the f,ck up. look at the ratio. delete this.  https://t.co/cvKKC2QroI",gothboymalik,unfuckwitable ･:*₊‧,2020-11-11 00:19:03
1354230695602876416,"My heart breaks to learn of the passing of the incomparable and young @SekouSmithNBA of NBA TV due to Covid-19.

At… https://t.co/EQKeSiSwG7",MarcRyanOnAir,Greenville Spartanburg Clemson,2010-08-05 19:07:57
1354230681522548739,Update: The City and @NuecesCo will host a joint COVID-19 news conference Wednesday at 5 PM to brief the public on… https://t.co/VRdencWPaq,cityofcc,"Corpus Christi, TX",2009-04-16 20:15:21
